event_time,event_time_formatted,code,value,status,event_from,event_id
1766680993374,2025-12-25 11:43:13,liquid_level_percent,37,1,1,7
1766680992298,2025-12-25 11:43:12,liquid_level_percent,38,1,1,7
1766680991222,2025-12-25 11:43:11,liquid_level_percent,37,1,1,7
1766680990066,2025-12-25 11:43:10,liquid_level_percent,38,1,1,7
1766680988990,2025-12-25 11:43:08,liquid_level_percent,37,1,1,7
1766680987914,2025-12-25 11:43:07,liquid_level_percent,38,1,1,7
1766680986755,2025-12-25 11:43:06,liquid_level_percent,37,1,1,7
1766680985679,2025-12-25 11:43:05,liquid_level_percent,38,1,1,7
1766680984606,2025-12-25 11:43:04,liquid_level_percent,37,1,1,7
1766680983448,2025-12-25 11:43:03,liquid_level_percent,38,1,1,7
1766680982372,2025-12-25 11:43:02,liquid_level_percent,37,1,1,7
1766680981292,2025-12-25 11:43:01,liquid_level_percent,38,1,1,7
1766680980134,2025-12-25 11:43:00,liquid_level_percent,37,1,1,7
1766680979056,2025-12-25 11:42:59,liquid_level_percent,38,1,1,7
1766680975758,2025-12-25 11:42:55,liquid_level_percent,37,1,1,7
1766680974598,2025-12-25 11:42:54,liquid_level_percent,38,1,1,7
1766680971299,2025-12-25 11:42:51,liquid_level_percent,37,1,1,7
1766680970221,2025-12-25 11:42:50,liquid_level_percent,38,1,1,7
1766680969143,2025-12-25 11:42:49,liquid_level_percent,37,1,1,7
1766680967983,2025-12-25 11:42:47,liquid_level_percent,38,1,1,7
1766680964685,2025-12-25 11:42:44,liquid_level_percent,37,1,1,7
1766680963609,2025-12-25 11:42:43,liquid_level_percent,38,1,1,7
1766680960308,2025-12-25 11:42:40,liquid_level_percent,37,1,1,7
1766680959151,2025-12-25 11:42:39,liquid_level_percent,38,1,1,7
1766680951412,2025-12-25 11:42:31,liquid_level_percent,37,1,1,7
1766680950334,2025-12-25 11:42:30,liquid_level_percent,38,1,1,7
1766680927134,2025-12-25 11:42:07,liquid_level_percent,37,1,1,7
1766680926048,2025-12-25 11:42:06,liquid_depth,45,1,1,7
1766680924902,2025-12-25 11:42:04,liquid_level_percent,38,1,1,7
1766680924888,2025-12-25 11:42:04,liquid_depth,46,1,1,7
1766680923826,2025-12-25 11:42:03,liquid_level_percent,39,1,1,7
1766680923810,2025-12-25 11:42:03,liquid_depth,47,1,1,7
1766680824440,2025-12-25 11:40:24,liquid_depth,45,1,1,7
1766680823290,2025-12-25 11:40:23,liquid_depth,44,1,1,7
1766680806755,2025-12-25 11:40:06,liquid_depth,45,1,1,7
1766680805679,2025-12-25 11:40:05,liquid_depth,44,1,1,7
1766680787997,2025-12-25 11:39:47,liquid_depth,45,1,1,7
1766680784704,2025-12-25 11:39:44,liquid_depth,44,1,1,7
1766680780268,2025-12-25 11:39:40,liquid_depth,45,1,1,7
1766680778045,2025-12-25 11:39:38,liquid_depth,44,1,1,7
1766680772529,2025-12-25 11:39:32,liquid_depth,45,1,1,7
1766680769235,2025-12-25 11:39:29,liquid_depth,44,1,1,7
1766680768084,2025-12-25 11:39:28,liquid_depth,45,1,1,7
1766680765861,2025-12-25 11:39:25,liquid_depth,44,1,1,7
1766680764790,2025-12-25 11:39:24,liquid_depth,45,1,1,7
1766680762567,2025-12-25 11:39:22,liquid_depth,44,1,1,7
1766680761498,2025-12-25 11:39:21,liquid_depth,45,1,1,7
1766680758126,2025-12-25 11:39:18,liquid_depth,44,1,1,7
1766680757056,2025-12-25 11:39:17,liquid_depth,45,1,1,7
1766680667619,2025-12-25 11:37:47,liquid_level_percent,37,1,1,7
1766680666541,2025-12-25 11:37:46,liquid_level_percent,36,1,1,7
1766680656580,2025-12-25 11:37:36,liquid_level_percent,37,1,1,7
1766680594717,2025-12-25 11:36:34,liquid_level_percent,36,1,1,7
1766680593638,2025-12-25 11:36:33,liquid_level_percent,37,1,1,7
1766680589189,2025-12-25 11:36:29,liquid_level_percent,36,1,1,7
1766680588117,2025-12-25 11:36:28,liquid_level_percent,37,1,1,7
1766680550503,2025-12-25 11:35:50,liquid_depth,44,1,1,7
1766680549434,2025-12-25 11:35:49,liquid_depth,43,1,1,7
1766680536195,2025-12-25 11:35:36,liquid_depth,44,1,1,7
1766680535045,2025-12-25 11:35:35,liquid_depth,43,1,1,7
1766680515204,2025-12-25 11:35:15,liquid_depth,44,1,1,7
1766680512989,2025-12-25 11:35:12,liquid_depth,43,1,1,7
1766680482056,2025-12-25 11:34:42,liquid_depth,44,1,1,7
1766680480983,2025-12-25 11:34:40,liquid_depth,43,1,1,7
1766680475473,2025-12-25 11:34:35,liquid_depth,44,1,1,7
1766680474322,2025-12-25 11:34:34,liquid_depth,43,1,1,7
1766680472101,2025-12-25 11:34:32,liquid_depth,44,1,1,7
1766680471030,2025-12-25 11:34:31,liquid_depth,43,1,1,7
1766680468810,2025-12-25 11:34:28,liquid_depth,44,1,1,7
1766680286595,2025-12-25 11:31:26,liquid_level_percent,36,1,1,7
1766680284366,2025-12-25 11:31:24,liquid_level_percent,35,1,1,7
1766680283287,2025-12-25 11:31:23,liquid_level_percent,36,1,1,7
1766680281055,2025-12-25 11:31:21,liquid_level_percent,35,1,1,7
1766680274456,2025-12-25 11:31:14,liquid_level_percent,36,1,1,7
1766680273379,2025-12-25 11:31:13,liquid_level_percent,35,1,1,7
1766680271146,2025-12-25 11:31:11,liquid_level_percent,36,1,1,7
1766680161820,2025-12-25 11:29:21,liquid_level_percent,35,1,1,7
1766680041397,2025-12-25 11:27:21,liquid_level_percent,36,1,1,7
1766680040320,2025-12-25 11:27:20,liquid_level_percent,35,1,1,7
1766680024844,2025-12-25 11:27:04,liquid_level_percent,36,1,1,7
1766679982881,2025-12-25 11:26:22,liquid_depth,43,1,1,7
1766679981810,2025-12-25 11:26:21,liquid_depth,42,1,1,7
1766679961908,2025-12-25 11:26:01,liquid_depth,43,1,1,7
1766679960834,2025-12-25 11:26:00,liquid_depth,42,1,1,7
1766679935423,2025-12-25 11:25:35,liquid_depth,43,1,1,7
1766679934273,2025-12-25 11:25:34,liquid_depth,42,1,1,7
1766679927693,2025-12-25 11:25:27,liquid_depth,43,1,1,7
1766679926542,2025-12-25 11:25:26,liquid_depth,42,1,1,7
1766679921030,2025-12-25 11:25:21,liquid_depth,43,1,1,7
1766679902266,2025-12-25 11:25:02,liquid_depth,42,1,1,7
1766679901204,2025-12-25 11:25:01,liquid_level_percent,35,1,1,7
1766679900046,2025-12-25 11:25:00,liquid_level_percent,36,1,1,7
1766679900032,2025-12-25 11:25:00,liquid_depth,43,1,1,7
1766679898968,2025-12-25 11:24:58,liquid_level_percent,37,1,1,7
1766679898954,2025-12-25 11:24:58,liquid_depth,44,1,1,7
1766679897886,2025-12-25 11:24:57,liquid_depth,42,1,1,7
1766679896742,2025-12-25 11:24:56,liquid_level_percent,35,1,1,7
1766679895662,2025-12-25 11:24:55,liquid_level_percent,36,1,1,7
1766679895647,2025-12-25 11:24:55,liquid_depth,43,1,1,7
1766679894584,2025-12-25 11:24:54,liquid_level_percent,37,1,1,7
1766679894569,2025-12-25 11:24:54,liquid_depth,44,1,1,7
1766679779654,2025-12-25 11:22:59,liquid_depth,42,1,1,7
1766679778592,2025-12-25 11:22:58,liquid_level_percent,35,1,1,7
1766679778578,2025-12-25 11:22:58,liquid_depth,43,1,1,7
1766679777514,2025-12-25 11:22:57,liquid_level_percent,37,1,1,7
1766679777500,2025-12-25 11:22:57,liquid_depth,44,1,1,7
1766679774127,2025-12-25 11:22:54,liquid_depth,42,1,1,7
1766679773062,2025-12-25 11:22:53,liquid_level_percent,35,1,1,7
1766679773048,2025-12-25 11:22:53,liquid_depth,43,1,1,7
1766679771983,2025-12-25 11:22:51,liquid_level_percent,37,1,1,7
1766679771970,2025-12-25 11:22:51,liquid_depth,44,1,1,7
1766679769756,2025-12-25 11:22:49,liquid_level_percent,35,1,1,7
1766679768677,2025-12-25 11:22:48,liquid_level_percent,34,1,1,7
1766679727791,2025-12-25 11:22:07,liquid_depth,42,1,1,7
1766679726657,2025-12-25 11:22:06,liquid_level_percent,35,1,1,7
1766679726633,2025-12-25 11:22:06,liquid_depth,43,1,1,7
1766679725564,2025-12-25 11:22:05,liquid_level_percent,37,1,1,7
1766679725550,2025-12-25 11:22:05,liquid_depth,44,1,1,7
1766679722258,2025-12-25 11:22:02,liquid_depth,42,1,1,7
1766679721196,2025-12-25 11:22:01,liquid_level_percent,35,1,1,7
1766679721182,2025-12-25 11:22:01,liquid_depth,43,1,1,7
1766679720041,2025-12-25 11:22:00,liquid_level_percent,37,1,1,7
1766679720024,2025-12-25 11:22:00,liquid_depth,44,1,1,7
1766679717812,2025-12-25 11:21:57,liquid_depth,42,1,1,7
1766679716747,2025-12-25 11:21:56,liquid_level_percent,35,1,1,7
1766679716734,2025-12-25 11:21:56,liquid_depth,43,1,1,7
1766679715669,2025-12-25 11:21:55,liquid_level_percent,37,1,1,7
1766679715655,2025-12-25 11:21:55,liquid_depth,44,1,1,7
1766679714509,2025-12-25 11:21:54,liquid_level_percent,35,1,1,7
1766679714495,2025-12-25 11:21:54,liquid_depth,43,1,1,7
1766679713432,2025-12-25 11:21:53,liquid_level_percent,37,1,1,7
1766679713416,2025-12-25 11:21:53,liquid_depth,44,1,1,7
1766679682496,2025-12-25 11:21:22,liquid_level_percent,35,1,1,7
1766679682481,2025-12-25 11:21:22,liquid_depth,42,1,1,7
1766679681418,2025-12-25 11:21:21,liquid_level_percent,34,1,1,7
1766679681403,2025-12-25 11:21:21,liquid_depth,41,1,1,7
1766679664875,2025-12-25 11:21:04,liquid_level_percent,35,1,1,7
1766679663718,2025-12-25 11:21:03,liquid_level_percent,34,1,1,7
1766679659344,2025-12-25 11:20:59,liquid_level_percent,35,1,1,7
1766679659330,2025-12-25 11:20:59,liquid_depth,42,1,1,7
1766679657114,2025-12-25 11:20:57,liquid_level_percent,34,1,1,7
1766679657100,2025-12-25 11:20:57,liquid_depth,41,1,1,7
1766679656027,2025-12-25 11:20:56,liquid_level_percent,35,1,1,7
1766679656013,2025-12-25 11:20:56,liquid_depth,42,1,1,7
1766679392053,2025-12-25 11:16:32,liquid_depth,41,1,1,7
1766679390903,2025-12-25 11:16:30,liquid_depth,40,1,1,7
1766679322459,2025-12-25 11:15:22,liquid_depth,41,1,1,7
1766679288225,2025-12-25 11:14:48,liquid_depth,40,1,1,7
1766679287156,2025-12-25 11:14:47,liquid_depth,41,1,1,7
1766679271699,2025-12-25 11:14:31,liquid_level_percent,34,1,1,7
1766679270542,2025-12-25 11:14:30,liquid_level_percent,33,1,1,7
1766679260661,2025-12-25 11:14:20,liquid_level_percent,34,1,1,7
1766679259503,2025-12-25 11:14:19,liquid_level_percent,33,1,1,7
1766679258425,2025-12-25 11:14:18,liquid_level_percent,34,1,1,7
1766679257348,2025-12-25 11:14:17,liquid_level_percent,33,1,1,7
1766679256189,2025-12-25 11:14:16,liquid_level_percent,34,1,1,7
1766679255109,2025-12-25 11:14:15,liquid_level_percent,33,1,1,7
1766679254031,2025-12-25 11:14:14,liquid_level_percent,34,1,1,7
1766679047463,2025-12-25 11:10:47,liquid_depth,40,1,1,7
1766679045243,2025-12-25 11:10:45,liquid_depth,39,1,1,7
1766679040883,2025-12-25 11:10:40,liquid_depth,40,1,1,7
1766679038662,2025-12-25 11:10:38,liquid_depth,39,1,1,7
1766679036441,2025-12-25 11:10:36,liquid_depth,40,1,1,7
1766678970190,2025-12-25 11:09:30,liquid_level_percent,33,1,1,7
1766678969110,2025-12-25 11:09:29,liquid_level_percent,32,1,1,7
1766678955858,2025-12-25 11:09:15,liquid_level_percent,33,1,1,7
1766678954700,2025-12-25 11:09:14,liquid_level_percent,32,1,1,7
1766678950332,2025-12-25 11:09:10,liquid_level_percent,33,1,1,7
1766678949173,2025-12-25 11:09:09,liquid_level_percent,32,1,1,7
1766678943657,2025-12-25 11:09:03,liquid_level_percent,33,1,1,7
1766678942582,2025-12-25 11:09:02,liquid_level_percent,32,1,1,7
1766678941504,2025-12-25 11:09:01,liquid_level_percent,33,1,1,7
1766678940346,2025-12-25 11:09:00,liquid_level_percent,32,1,1,7
1766678930387,2025-12-25 11:08:50,liquid_level_percent,33,1,1,7
1766678930375,2025-12-25 11:08:50,liquid_depth,39,1,1,7
1766678930360,2025-12-25 11:08:50,liquid_state,lower_alarm,1,1,7
